"activity_idx","activity_name","step_index","step_description"
"10","Pinwheels","106","Slide-Slide floss under the tortilla, perpendicular to the length of the roll"
"10","Pinwheels","117","Place-Place the floss halfway between toothpicks"
"10","Pinwheels","105","Cross-Cross the floss's two ends over the tortilla roll's top"
"10","Pinwheels","108","pull-pull the floss ends in opposite directions to slice"
"10","Pinwheels","114","Trim-Trim the ends of the tortilla roll with the butter knife, leaving 1/2 inch margin between the last toothpick and the end of the roll"
"10","Pinwheels","103","Discard-Discard ends of the tortilla"
"10","Pinwheels","109","Place-Place the pinwheels on a plate"
"10","Pinwheels","102","slicing-Continue slicing with floss to create 1 more pinwheel"
"10","Pinwheels","102","slicing-Continue slicing with floss to create 1 more pinwheel"
"10","Pinwheels","102","slicing-Continue slicing with floss to create 1 more pinwheel"
"10","Pinwheels","115","Place-Place 8-inch flour tortilla on cutting board"
"10","Pinwheels","118","Clean-Clean the knife by wiping it with a paper towel"
"10","Pinwheels","111","scoop-Use the knife to scoop jelly from the jar"
"10","Pinwheels","107","Spread-Spread jelly over the nut butter"
"10","Pinwheels","104","Clean-Clean the knife by wiping with a paper towel"
"10","Pinwheels","116","Roll-Roll the tortilla from one end to the other into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps, but not so tight that the filling leaks"
"10","Pinwheels","110","Secure-Secure the rolled tortilla by inserting 5 toothpicks about 1 inch apart"
"10","Pinwheels","114","Trim-Trim the ends of the tortilla roll with the butter knife, leaving 1/2 inch margin between the last toothpick and the end of the roll"
"10","Pinwheels","103","Discard-Discard ends of the tortilla"
"10","Pinwheels","106","Slide-Slide floss under the tortilla, perpendicular to the length of the roll"
"10","Pinwheels","117","Place-Place the floss halfway between toothpicks"
"10","Pinwheels","105","Cross-Cross the floss's two ends over the tortilla roll's top"
"10","Pinwheels","108","pull-pull the floss ends in opposite directions to slice"
"10","Pinwheels","102","slicing-Continue slicing with floss to create 1 more pinwheel"
"10","Pinwheels","102","slicing-Continue slicing with floss to create 1 more pinwheel"
"10","Pinwheels","102","slicing-Continue slicing with floss to create 1 more pinwheel"
"10","Pinwheels","109","Place-Place the pinwheels on a plate"
"10","Pinwheels","112","Spread-Spread nut butter onto the tortilla, leaving 1/2-inch uncovered at the edges"
"10","Pinwheels","113","scoop-Use a butter knife to scoop nut butter from the jar"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
"12","Tomato Mozzarella Salad","123","Season-Season the tomato slices with salt"
"12","Tomato Mozzarella Salad","127","Garnish-Garnish platter with italian seasoning"
"12","Tomato Mozzarella Salad","124","Sprinkle-Sprinkle mozzarella cheese on top of the tomato throughout the platter"
"12","Tomato Mozzarella Salad","126","Season-Season platter with 1/4 teaspoon black pepper"
"12","Tomato Mozzarella Salad","121","Add-Add a drizzle of extra-virgin olive oil, about 1 tablespoon, over the entire platter"
"12","Tomato Mozzarella Salad","125","Rinse-Rinse a tomato"
"12","Tomato Mozzarella Salad","122","dry-gently dry it with a paper/tea towel"
"12","Tomato Mozzarella Salad","119","Slice-Slice one tomato into about 1/2 inch thick slices"
"12","Tomato Mozzarella Salad","120","Place-Place the thick slices of tomatoes on a platter, ensuring they only make a single layer"
